DATAFLOW,LAST UPDATE,freq,unit,crops,agprdmet,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,ES,2016,16124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,ES,2018,40779,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,ES,2020,49837,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,FR,2014,892,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,FR,2016,3113,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,FR,2018,4280,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,FR,2020,6107,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,IT,2014,6359,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,H9000,TOTAL,IT,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,DE,2014,10900,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,DE,2016,12725,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,DE,2018,15745,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,DE,2020,20516,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,EL,2012,6174,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,EL,2014,4290,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,EL,2016,5578,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,EL,2018,11425,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,EL,2020,10531,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,ES,2012,12454,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,ES,2014,11593,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,ES,2016,16522,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,ES,2018,23124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,ES,2020,21861,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,FR,2012,32793,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,FR,2014,38644,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,FR,2016,63254,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,FR,2018,100520,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,FR,2020,147068,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,IT,2012,13568,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,IT,2014,17890,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,IT,2016,25278,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,IT,2018,33169,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I0000,TOTAL,IT,2020,43075,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,DE,2012,8800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,DE,2014,8500,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,DE,2016,10047,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,DE,2018,11927,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,DE,2020,14802,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,EL,2012,1948,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,EL,2014,1368,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,EL,2016,1530,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,EL,2018,4025,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,EL,2020,3099,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,ES,2012,9820,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,ES,2014,8686,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,ES,2016,10098,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,ES,2018,9770,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,ES,2020,11606,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,FR,2012,27098,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,FR,2014,32459,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,FR,2016,53709,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,FR,2018,87356,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,FR,2020,128978,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,IT,2012,8760,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,IT,2014,11207,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,IT,2016,16133,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,IT,2018,25581,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1100,TOTAL,IT,2020,34788,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,DE,2014,4300,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,DE,2016,5228,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,DE,2018,5218,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,DE,2020,3435,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,EL,2014,57,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,EL,2016,97,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,EL,2018,761,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,EL,2020,828,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,ES,2012,5,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,ES,2014,83,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,ES,2016,159,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,ES,2018,194,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,ES,2020,131,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,FR,2012,2198,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,FR,2014,2169,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,FR,2016,7547,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,FR,2018,16283,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,FR,2020,11426,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,IT,2012,607,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,IT,2014,783,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,IT,2016,614,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,IT,2018,2656,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1110,TOTAL,IT,2020,3225,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,DE,2014,1400,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,DE,2016,2338,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,DE,2018,2921,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,DE,2020,7104,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,EL,2014,1201,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,EL,2016,1393,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,EL,2018,3235,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,EL,2020,2240,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,ES,2012,9036,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,ES,2014,8020,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,ES,2016,8859,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,ES,2018,8331,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,ES,2020,10513,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,FR,2012,14761,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,FR,2014,15336,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,FR,2016,18535,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,FR,2018,33358,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,FR,2020,56846,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,IT,2012,3262,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,IT,2014,4092,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,IT,2016,6028,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,IT,2018,9190,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1120,TOTAL,IT,2020,15011,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,EL,2014,110,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,EL,2016,40,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,EL,2018,29,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,EL,2020,31,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,ES,2012,30,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,ES,2014,9,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,ES,2016,1,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,ES,2018,11,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,ES,2020,63,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,FR,2012,9003,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,FR,2014,12994,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,FR,2016,24615,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,FR,2018,32578,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,FR,2020,53124,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,IT,2012,4493,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,IT,2014,5727,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,IT,2016,8354,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,IT,2018,11547,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1130,TOTAL,IT,2020,15659,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,DE,2016,826,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,DE,2018,1044,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,DE,2020,1682,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,ES,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,ES,2014,1,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,ES,2016,124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,ES,2018,4,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,ES,2020,7,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,FR,2012,642,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,FR,2014,1452,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,FR,2016,2579,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,FR,2018,4577,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,FR,2020,6598,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,IT,2012,297,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,IT,2014,522,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,IT,2016,1034,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,IT,2018,1973,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1140,TOTAL,IT,2020,682,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,ES,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,ES,2018,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,ES,2020,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,FR,2018,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,FR,2020,0,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,IT,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,IT,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,IT,2018,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1150,TOTAL,IT,2020,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,DE,2014,2800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,DE,2016,1655,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,DE,2018,1745,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,DE,2020,2581,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,ES,2012,749,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,ES,2014,573,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,ES,2016,956,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,ES,2018,1230,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,ES,2020,892,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,FR,2012,493,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,FR,2014,507,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,FR,2016,433,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,FR,2018,561,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,FR,2020,984,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,IT,2012,101,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,IT,2014,82,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,IT,2016,103,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,IT,2018,215,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I1190,TOTAL,IT,2020,210,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,DE,2012,100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,DE,2014,300,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,DE,2016,615,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,DE,2018,1230,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,DE,2020,2370,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,EL,2012,2046,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,EL,2014,1745,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,EL,2016,1888,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,EL,2018,4052,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,EL,2020,3370,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,ES,2012,55,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,ES,2014,113,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,ES,2016,44,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,ES,2018,85,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,ES,2020,167,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,FR,2012,546,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,FR,2014,734,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,FR,2016,2033,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,FR,2018,3008,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,FR,2020,4255,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,IT,2012,56,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,IT,2014,137,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,IT,2016,237,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,IT,2018,391,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I2000,TOTAL,IT,2020,472,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,DE,2016,62,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,DE,2018,46,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,DE,2020,60,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,EL,2012,10,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,EL,2014,250,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,EL,2016,975,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,EL,2018,387,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,EL,2020,229,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,ES,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,ES,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,ES,2018,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,ES,2020,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,FR,2014,4,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,FR,2016,165,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,FR,2018,129,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,FR,2020,20,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,IT,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,IT,2014,79,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,IT,2016,136,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,IT,2018,130,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I3000,TOTAL,IT,2020,58,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,DE,2012,300,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,DE,2014,200,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,DE,2016,150,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,DE,2018,143,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,DE,2020,178,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,EL,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,EL,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,EL,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,EL,2018,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,EL,2020,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,ES,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,ES,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,ES,2016,7,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,ES,2018,12,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,ES,2020,67,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,FR,2012,20,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,FR,2014,18,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,FR,2016,22,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,FR,2018,84,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,FR,2020,156,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,IT,2012,1,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,IT,2014,3,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,IT,2016,3,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,IT,2018,13,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,I4000,TOTAL,IT,2020,45,
